gene,cidx,dev_from_random
440518_at,0.42212145110410093,0.07787854889589907
106481645_at,0.577794051374493,0.07779405137449302
3062_at,0.42226228030644436,0.07773771969355564
107985451_at,0.42226228030644436,0.07773771969355564
574489_at,0.422290446146913,0.07770955385308698
105373781_at,0.4223186119873817,0.07768138801261831
103695364_at,0.4224876070301938,0.07751239296980622
197342_at,0.42254393871113116,0.07745606128886884
9188_at,0.5773997296079315,0.07739972960793151
134218_at,0.5773433979269942,0.07734339792699418
146562_at,0.42265660207300587,0.07734339792699413
401242_at,0.4227129337539432,0.0772870662460568
84944_at,0.4228537629562866,0.07714623704371337
107984027_at,0.4229382604776927,0.07706173952230733
137964_at,0.42296642631816134,0.07703357368183866
102723796_at,0.5768927444794952,0.07689274447949523
245932_at,0.42313542136097343,0.07686457863902657
100128822_at,0.4231635872014421,0.07683641279855791
3320_at,0.5768364127985579,0.07683641279855791
55179_at,0.5768082469580892,0.07680824695808919
85302_at,0.4232199188823795,0.07678008111762052
54102_at,0.4232199188823795,0.07678008111762052
105374003_at,0.42324808472284814,0.07675191527715186
150962_at,0.5764702568724651,0.07647025687246511
105373523_at,0.4236705723298783,0.07632942767012169
119687_at,0.42375506985128436,0.07624493014871564
8505_at,0.576216764308247,0.07621676430824698
100133461_at,0.4238395673726904,0.0761604326273096
285141_at,0.42389589905362773,0.07610410094637227
9825_at,0.5761041009463722,0.07610410094637221
54806_at,0.5760477692654349,0.07604776926543488
94163_at,0.5760477692654349,0.07604776926543488
100421269_at,0.4239522307345651,0.07604776926543488
107985093_at,0.4241493916178459,0.07585060838215413
767610_at,0.42420572329878325,0.07579427670121675
100128908_at,0.4242338891392519,0.07576611086074808
401127_at,0.4242902208201893,0.0757097791798107
105374598_at,0.4243747183415953,0.07562528165840471
37_at,0.424402884182064,0.07559711581793599
106481974_at,0.5755407841369986,0.0755407841369986
378_at,0.4245155475439387,0.07548445245606128
10641_at,0.5754562866155926,0.07545628661559256
2824_at,0.42457187922487605,0.07542812077512395
7267_at,0.5752591257323119,0.07525912573231186
105375267_at,0.42496620099143756,0.07503379900856244
101929244_at,0.42496620099143756,0.07503379900856244
105373712_at,0.42502253267237494,0.07497746732762506
248_at,0.4250506985128436,0.0749493014871564
59348_at,0.5748929698062191,0.07489296980621907
400464_at,0.5747521406038756,0.07475214060387558
145837_at,0.4253323569175304,0.07466764308246959
26770_at,0.5746676430824695,0.07466764308246954
2959_at,0.5746676430824695,0.07466764308246954
80343_at,0.4253886885984678,0.07461131140153221
105378685_at,0.42541685443893645,0.07458314556106355
57709_at,0.4256421811626859,0.07435781883731413
23539_at,0.4256421811626859,0.07435781883731413
1197_at,0.5740479945921586,0.0740479945921586
105369635_at,0.4260083370887787,0.07399166291122128
105375679_at,0.4260646687697161,0.0739353312302839
91694_at,0.5739071653898152,0.07390716538981523
100423033_at,0.42614916629112215,0.07385083370887785
107984580_at,0.42614916629112215,0.07385083370887785
493869_at,0.4261773321315908,0.07382266786840919
342918_at,0.4262054979720595,0.07379450202794052
2819_at,0.42626182965299686,0.07373817034700314
105378933_at,0.4263181613339342,0.07368183866606581
64776_at,0.5736536728255971,0.0736536728255971
8732_at,0.5736255069851285,0.07362550698512849
5339_at,0.4264589905362776,0.07354100946372238
55591_at,0.573484677782785,0.073484677782785
106479829_at,0.5734565119423164,0.0734565119423164
677776_at,0.5734565119423164,0.0734565119423164
105375436_at,0.42662798557908965,0.07337201442091035
9442_at,0.5733438485804416,0.07334384858044163
112268245_at,0.4267124831004957,0.0732875168995043
55343_at,0.4267406489409644,0.07325935105903558
91012_at,0.573231185218567,0.07323118521856697
57477_at,0.4267688147814331,0.07323118521856692
105375992_at,0.4267688147814331,0.07323118521856692
104326058_at,0.5732030193780983,0.07320301937809826
10327_at,0.4269941415051825,0.0730058584948175
101927143_at,0.4269941415051825,0.0730058584948175
109623459_at,0.4270504731861199,0.07294952681388012
80817_at,0.5729495268138801,0.07294952681388012
27042_at,0.5729495268138801,0.07294952681388012
101928922_at,0.4270504731861199,0.07294952681388012
9662_at,0.5729213609734114,0.0729213609734114
283955_at,0.5728931951329428,0.07289319513294279
283847_at,0.4271068048670572,0.07289319513294279
904_at,0.5728650292924741,0.07286502929247407
56935_at,0.42719130238846326,0.07280869761153674
6332_at,0.572780531771068,0.07278053177106802
101928988_at,0.5725552050473186,0.0725552050473186
101928856_at,0.4274447949526814,0.0725552050473186
619434_at,0.4275011266336187,0.07249887336638128
54908_at,0.5724988733663813,0.07249887336638128
388531_at,0.4275011266336187,0.07249887336638128
440602_at,0.4276137899954935,0.07238621000450651
105374224_at,0.5723298783235692,0.07232987832356919
51773_at,0.5722735466426319,0.07227354664263186
3895_at,0.5721608832807571,0.0721608832807571
5460_at,0.5721608832807571,0.0721608832807571
9945_at,0.572076385759351,0.07207638575935105
105373418_at,0.428008111762055,0.071991888237945
55079_at,0.4280644434429923,0.07193555655700767
101927411_at,0.42809260928346105,0.07190739071653895
10172_at,0.5718792248760703,0.07187922487607035
283999_at,0.42817710680486704,0.07182289319513296
378832_at,0.42817710680486704,0.07182289319513296
284367_at,0.5718228931951329,0.07182289319513291
5414_at,0.42820527264533575,0.07179472735466425
170425_at,0.4282616043262731,0.07173839567372692
9963_at,0.4282616043262731,0.07173839567372692
105374971_at,0.4282897701667418,0.0717102298332582
440836_at,0.42831793600721046,0.07168206399278954
431707_at,0.42831793600721046,0.07168206399278954
105373386_at,0.5716538981523208,0.07165389815232082
285540_at,0.5716257323118522,0.07162573231185221
28595_at,0.5715975664713835,0.07159756647138349
275_at,0.4284024335286165,0.07159756647138349
729338_at,0.42845876520955384,0.07154123479044616
90827_at,0.42848693105002256,0.07151306894997744
100126318_at,0.42848693105002256,0.07151306894997744
100500818_at,0.5714567372690401,0.07145673726904012
94032_at,0.4285432627309599,0.07145673726904012
26806_at,0.5713722397476341,0.07137223974763407
9774_at,0.5713440739071654,0.07134407390716535
388830_at,0.4286840919333033,0.07131590806669669
105375020_at,0.42874042361424064,0.07125957638575936
163778_at,0.42888125281658407,0.07111874718341593
2731_at,0.42890941865705273,0.07109058134294727
28966_at,0.4289375844975214,0.0710624155024786
283856_at,0.4290502478593961,0.0709497521406039
221302_at,0.5709497521406038,0.07094975214060384
59341_at,0.4290784136998648,0.07092158630013518
22925_at,0.4290784136998648,0.07092158630013518
26122_at,0.5708370887787292,0.07083708877872918
84318_at,0.5708089229382605,0.07080892293826047
100500920_at,0.5707807570977917,0.07078075709779175
4837_at,0.42924740874267686,0.07075259125732314
8545_at,0.4292755745831456,0.07072442541685442
11133_at,0.42930374042361424,0.07069625957638576
105378269_at,0.4293600721045516,0.07063992789544837
3910_at,0.5706399278954484,0.07063992789544837
100302121_at,0.4293600721045516,0.07063992789544837
105371882_at,0.42941640378548895,0.07058359621451105
439950_at,0.4294445696259576,0.07055543037404238
6154_at,0.42947273546642634,0.07052726453357366
729177_at,0.429500901306895,0.070499098693105
89876_at,0.42952906714736366,0.07047093285263634
7490_at,0.42958539882830105,0.07041460117169895
55304_at,0.5703582694907616,0.07035826949076163
105372645_at,0.4296417305092384,0.07035826949076163
163786_at,0.5703019378098243,0.0703019378098243
134187_at,0.42969806219017576,0.07030193780982424
3347_at,0.4297825597115818,0.0702174402884182
105374540_at,0.42981072555205047,0.07018927444794953
106481654_at,0.42981072555205047,0.07018927444794953
285456_at,0.5701611086074808,0.07016110860748082
283092_at,0.5701611086074808,0.07016110860748082
84938_at,0.5701329427670122,0.07013294276701221
55298_at,0.5701047769265435,0.07010477692654349
28609_at,0.5701047769265435,0.07010477692654349
164656_at,0.4299233889139252,0.07007661108607482
9183_at,0.5700484452456062,0.07004844524560616
5274_at,0.5700202794051374,0.07002027940513744
201140_at,0.4300078864353312,0.06999211356466878
105375896_at,0.43009238395673727,0.06990761604326273
85315_at,0.5698794502027941,0.06987945020279407
4715_at,0.43012054979720593,0.06987945020279407
134728_at,0.5698512843623253,0.06985128436232535
441177_at,0.43014871563767465,0.06985128436232535
57475_at,0.4301768814781433,0.06982311852185669
51060_at,0.5697667868409193,0.0697667868409193
4143_at,0.430289544840018,0.06971045515998198
84465_at,0.430289544840018,0.06971045515998198
1996_at,0.4303177106804867,0.06968228931951331
7582_at,0.5696822893195133,0.06968228931951326
9535_at,0.5696822893195133,0.06968228931951326
123970_at,0.43040220820189273,0.06959779179810727
10140_at,0.5695696259576386,0.0695696259576386
285796_at,0.4304303740423614,0.0695696259576386
105375616_at,0.4304303740423614,0.0695696259576386
407045_at,0.4304867057232988,0.06951329427670122
693188_at,0.5695132942767012,0.06951329427670117
3151_at,0.5694569625957638,0.06945696259576384
55267_at,0.5694287967552952,0.06942879675529523
4801_at,0.5694287967552952,0.06942879675529523
729966_at,0.4305712032447048,0.06942879675529517
55206_at,0.5694006309148265,0.06940063091482651
1525_at,0.4307120324470482,0.0692879675529518
284085_at,0.5692316358720144,0.06923163587201442
105371757_at,0.43082469580892296,0.06917530419107704
27255_at,0.4308810274898603,0.06911897251013971
57659_at,0.5691189725101397,0.06911897251013965
199692_at,0.5691189725101397,0.06911897251013965
442361_at,0.4309373591707977,0.06906264082920233
284561_at,0.4309373591707977,0.06906264082920233
6884_at,0.569006309148265,0.069006309148265
100874238_at,0.430993690851735,0.069006309148265
3890_at,0.4310218566922037,0.06897814330779628
145957_at,0.4310500225326724,0.06894997746732762
375567_at,0.4310500225326724,0.06894997746732762
10885_at,0.5688654799459216,0.06886547994592163
54028_at,0.5687528165840469,0.06875281658404686
662_at,0.5687528165840469,0.06875281658404686
9360_at,0.5687528165840469,0.06875281658404686
119765_at,0.4312753492564218,0.0687246507435782
389761_at,0.4312753492564218,0.0687246507435782
100131902_at,0.5686964849031095,0.06869648490310953
54575_at,0.5686683190626408,0.06866831906264081
9858_at,0.5686119873817035,0.06861198738170349
107985072_at,0.4313880126182965,0.06861198738170349
56164_at,0.4313880126182965,0.06861198738170349
105372157_at,0.4313880126182965,0.06861198738170349
6940_at,0.5685838215412348,0.06858382154123477
64409_at,0.4314443442992339,0.0685556557007661
79980_at,0.5685274898602974,0.06852748986029744
2104_at,0.43147251013970256,0.06852748986029744
1412_at,0.4315006759801712,0.06849932401982878
54544_at,0.43152884182063994,0.06847115817936006
102724940_at,0.43152884182063994,0.06847115817936006
2957_at,0.5684148264984227,0.06841482649842268
100616477_at,0.4316696710229833,0.06833032897701669
60491_at,0.568302163136548,0.06830216313654802
84322_at,0.431782334384858,0.06821766561514198
5295_at,0.568217665615142,0.06821766561514198
80111_at,0.431782334384858,0.06821766561514198
105371750_at,0.43181050022532674,0.06818949977467326
415117_at,0.43181050022532674,0.06818949977467326
26354_at,0.5681613339342046,0.06816133393420465
375260_at,0.5681331680937359,0.06813316809373593
28822_at,0.5681050022532672,0.06810500225326721
105379180_at,0.4318949977467328,0.06810500225326721
10718_at,0.43192316358720145,0.06807683641279855
102724358_at,0.4319794952681388,0.06802050473186122
8288_at,0.5679360072104551,0.06793600721045512
1944_at,0.5678796755295178,0.06787967552951779
109617001_at,0.5678796755295178,0.06787967552951779
105375993_at,0.4321203244704822,0.06787967552951779
100289635_at,0.5678515096890491,0.06785150968904907
642938_at,0.43217665615141954,0.06782334384858046
1104_at,0.5678233438485805,0.06782334384858046
284385_at,0.5678233438485805,0.06782334384858046
9775_at,0.5677670121676431,0.06776701216764314
4312_at,0.4322329878323569,0.06776701216764308
10825_at,0.4322611536728256,0.06773884632717442
103021165_at,0.43234565119423163,0.06765434880576837
3840_at,0.5676261829652997,0.06762618296529965
107986179_at,0.432401982875169,0.06759801712483099
101929048_at,0.43245831455610634,0.06754168544389366
105379385_at,0.43245831455610634,0.06754168544389366
57555_at,0.5675416854438936,0.0675416854438936
9101_at,0.5675416854438936,0.0675416854438936
29781_at,0.4325428120775124,0.06745718792248762
80157_at,0.43257097791798105,0.06742902208201895
114932_at,0.567429022082019,0.06742902208201895
10600_at,0.567429022082019,0.06742902208201895
51258_at,0.5674008562415502,0.06740085624155023
57037_at,0.5674008562415502,0.06740085624155023
285043_at,0.43262730959891843,0.06737269040108157
10412_at,0.5673726904010815,0.06737269040108151
6424_at,0.5673726904010815,0.06737269040108151
253639_at,0.5673163587201442,0.06731635872014419
54729_at,0.5673163587201442,0.06731635872014419
644172_at,0.4326836412798558,0.06731635872014419
100422829_at,0.4326836412798558,0.06731635872014419
101927134_at,0.4326836412798558,0.06731635872014419
100288778_at,0.5673163587201442,0.06731635872014419
23137_at,0.5672881928796756,0.06728819287967558
2286_at,0.5672600270392069,0.06726002703920686
339456_at,0.43273997296079314,0.06726002703920686
283131_at,0.4327681388012618,0.0672318611987382
107986321_at,0.43285263632266785,0.06714736367733215
26278_at,0.5671191978368635,0.06711919783686349
79689_at,0.5671191978368635,0.06711919783686349
101926903_at,0.43288080216313657,0.06711919783686343
339256_at,0.43290896800360523,0.06709103199639477
6285_at,0.5670347003154574,0.06703470031545744
390502_at,0.43296529968454256,0.06703470031545744
5627_at,0.43296529968454256,0.06703470031545744
342909_at,0.56697836863452,0.06697836863452
100128139_at,0.4330497972059486,0.0669502027940514
105370731_at,0.4330497972059486,0.0669502027940514
5691_at,0.4330497972059486,0.0669502027940514
60674_at,0.5669502027940514,0.0669502027940514
55821_at,0.5669220369535827,0.06692203695358268
101928324_at,0.5668938711131141,0.06689387111311407
5981_at,0.5668938711131141,0.06689387111311407
2130_at,0.43316246056782337,0.06683753943217663
102724234_at,0.43319062640829203,0.06680937359170797
100422975_at,0.5667530419107706,0.06675304191077058
7069_at,0.566724876070302,0.06672487607030197
400891_at,0.4332751239296981,0.06672487607030192
29118_at,0.43330328977016674,0.06669671022983326
283897_at,0.5666685443893645,0.06666854438936454
127602_at,0.4333596214511041,0.06664037854889587
3984_at,0.43341595313204145,0.06658404686795855
57695_at,0.5665840468679585,0.06658404686795849
55680_at,0.5665840468679585,0.06658404686795849
80022_at,0.4334441189725101,0.06655588102748988
30818_at,0.4334441189725101,0.06655588102748988
105371636_at,0.4334441189725101,0.06655588102748988
107984698_at,0.43347228481297884,0.06652771518702116
9180_at,0.4335004506534475,0.0664995493465525
105375732_at,0.4335004506534475,0.0664995493465525
105378367_at,0.4335004506534475,0.0664995493465525
107984241_at,0.43352861649391616,0.06647138350608384
1587_at,0.43352861649391616,0.06647138350608384
51268_at,0.5664713835060838,0.06647138350608384
105379234_at,0.4336131140153222,0.06638688598467779
1087_at,0.4336412798557909,0.06635872014420913
10692_at,0.5663587201442091,0.06635872014420907
51373_at,0.5663587201442091,0.06635872014420907
107986119_at,0.5663305543037405,0.06633055430374046
2070_at,0.4336694456962596,0.06633055430374041
91442_at,0.5663023884632717,0.06630238846327174
7596_at,0.566274222622803,0.06627422262280303
84632_at,0.43375394321766564,0.06624605678233436
8581_at,0.43375394321766564,0.06624605678233436
57608_at,0.4337821090581343,0.0662178909418657
3425_at,0.43381027489860297,0.06618972510139703
101929088_at,0.43381027489860297,0.06618972510139703
22944_at,0.5661333934204597,0.06613339342045965
55609_at,0.5661333934204597,0.06613339342045965
55384_at,0.433894772420009,0.06610522757999099
101927762_at,0.4339229382604777,0.06607706173952232
85313_at,0.566020730058585,0.066020730058585
55272_at,0.5659925642181163,0.06599256421811628
101928455_at,0.4340074357818837,0.06599256421811628
2879_at,0.4340356016223524,0.06596439837764762
22823_at,0.565936232537179,0.06593623253717895
126205_at,0.4340637674628211,0.0659362325371789
2063_at,0.5658517350157729,0.0658517350157729
100996419_at,0.5658517350157729,0.0658517350157729
6614_at,0.43414826498422715,0.06585173501577285
56287_at,0.4341764308246958,0.06582356917530419
90665_at,0.4342045966651645,0.06579540333483552
2249_at,0.4342045966651645,0.06579540333483552
6953_at,0.4342045966651645,0.06579540333483552
51761_at,0.4342045966651645,0.06579540333483552
23011_at,0.5657672374943669,0.06576723749436686
728825_at,0.5657672374943669,0.06576723749436686
80152_at,0.43426092834610186,0.06573907165389814
100873995_at,0.43426092834610186,0.06573907165389814
3123_at,0.43426092834610186,0.06573907165389814
84365_at,0.5657109058134294,0.06571090581342942
4129_at,0.4343172600270392,0.06568273997296081
167826_at,0.4343172600270392,0.06568273997296081
7253_at,0.4343454258675079,0.0656545741324921
27342_at,0.5656264082920235,0.06562640829202349
401551_at,0.565570076611086,0.06557007661108605
101927295_at,0.4344580892293826,0.06554191077061738
84988_at,0.4344580892293826,0.06554191077061738
57093_at,0.4344862550698513,0.06551374493014872
9543_at,0.43454258675078866,0.06545741324921134
442895_at,0.4345707525912573,0.06542924740874267
101927123_at,0.434598918431726,0.06540108156827401
57381_at,0.4346270842721947,0.06537291572780529
105378518_at,0.43468341595313204,0.06531658404686796
107985519_at,0.4347115817936007,0.0652884182063993
11255_at,0.4347115817936007,0.0652884182063993
105370670_at,0.565232086525462,0.06523208652546197
100422432_at,0.4347679134745381,0.06523208652546192
8425_at,0.4347679134745381,0.06523208652546192
3665_at,0.4347679134745381,0.06523208652546192
55212_at,0.5652039206849933,0.06520392068499326
6560_at,0.43479607931500674,0.06520392068499326
100313774_at,0.43479607931500674,0.06520392068499326
164832_at,0.43482424515547546,0.06517575484452454
128820_at,0.43482424515547546,0.06517575484452454
221357_at,0.43482424515547546,0.06517575484452454
112611_at,0.5651194231635872,0.06511942316358721
7652_at,0.43490874267688145,0.06509125732311855
3139_at,0.5650912573231185,0.06509125732311849
107985352_at,0.4349369085173502,0.06506309148264983
105374258_at,0.4349369085173502,0.06506309148264983
22874_at,0.4349369085173502,0.06506309148264983
255762_at,0.43496507435781884,0.06503492564218116
84865_at,0.43496507435781884,0.06503492564218116
55660_at,0.5650067598017124,0.06500675980171244
105369329_at,0.5650067598017124,0.06500675980171244
54676_at,0.4350214060387562,0.06497859396124378
284998_at,0.4350214060387562,0.06497859396124378
105374744_at,0.4350495718792249,0.06495042812077512
390058_at,0.4350495718792249,0.06495042812077512
100506394_at,0.43507773771969355,0.06492226228030645
2004_at,0.43507773771969355,0.06492226228030645
9669_at,0.5649222622803064,0.0649222622803064
105447648_at,0.43513406940063093,0.06486593059936907
105371776_at,0.5648377647589004,0.06483776475890035
3987_at,0.43519040108156826,0.06480959891843174
51134_at,0.5648095989184317,0.06480959891843174
105372750_at,0.43519040108156826,0.06480959891843174
143379_at,0.4352748986029743,0.0647251013970257
284648_at,0.4352748986029743,0.0647251013970257
151246_at,0.5647251013970257,0.0647251013970257
7779_at,0.4352748986029743,0.0647251013970257
9627_at,0.43530306444344297,0.06469693555655703
56099_at,0.5646124380351509,0.06461243803515093
646627_at,0.5645842721946823,0.06458427219468232
323_at,0.43541572780531773,0.06458427219468227
170959_at,0.5645561063542136,0.0645561063542136
246269_at,0.5645279405137449,0.06452794051374489
30836_at,0.5645279405137449,0.06452794051374489
84530_at,0.4355002253267237,0.06449977467327628
6988_at,0.43552839116719244,0.06447160883280756
105377627_at,0.43552839116719244,0.06447160883280756
105377383_at,0.4355565570076611,0.0644434429923389
105378701_at,0.5644434429923388,0.06444344299233884
178_at,0.5644152771518702,0.06441527715187023
678655_at,0.5643871113114015,0.06438711131140151
3096_at,0.5643871113114015,0.06438711131140151
494333_at,0.5643589454709329,0.0643589454709329
100302289_at,0.43564105452906715,0.06435894547093285
102724048_at,0.4356692203695358,0.06433077963046419
2160_at,0.5643307796304642,0.06433077963046419
3911_at,0.4356692203695358,0.06433077963046419
793_at,0.4356692203695358,0.06433077963046419
81851_at,0.4356692203695358,0.06433077963046419
105375653_at,0.4356692203695358,0.06433077963046419
9013_at,0.43569738621000453,0.06430261378999547
105369876_at,0.43569738621000453,0.06430261378999547
25799_at,0.5643026137899955,0.06430261378999547
93134_at,0.5642744479495269,0.06427444794952686
102724474_at,0.4357818837314105,0.06421811626858948
79759_at,0.4357818837314105,0.06421811626858948
11167_at,0.43581004957187924,0.06418995042812076
9147_at,0.5641617845876521,0.0641617845876521
2181_at,0.5641336187471834,0.06413361874718337
125965_at,0.4358945470932853,0.06410545290671471
105375015_at,0.4358945470932853,0.06410545290671471
9024_at,0.4359508787742226,0.06404912122577738
203102_at,0.4359790446146913,0.06402095538530872
105374973_at,0.56399278954484,0.06399278954484
4628_at,0.4360635421360973,0.06393645786390267
28557_at,0.5639364578639027,0.06393645786390267
84280_at,0.5639364578639027,0.06393645786390267
162540_at,0.4360635421360973,0.06393645786390267
170691_at,0.563908292023434,0.06390829202343395
2963_at,0.5638801261829653,0.06388012618296535
100128081_at,0.5638801261829653,0.06388012618296535
7699_at,0.5638801261829653,0.06388012618296535
5998_at,0.4361198738170347,0.06388012618296529
728012_at,0.4361198738170347,0.06388012618296529
105375724_at,0.5638519603424966,0.06385196034249663
11017_at,0.5637674628210906,0.06376746282109058
104355140_at,0.4362325371789094,0.06376746282109058
400941_at,0.4362607030193781,0.06373929698062192
7274_at,0.4362607030193781,0.06373929698062192
105664404_at,0.43631703470031546,0.06368296529968454
51192_at,0.5636547994592158,0.06365479945921582
479_at,0.4364015322217215,0.06359846777827849
100507633_at,0.4364015322217215,0.06359846777827849
8411_at,0.5635984677782785,0.06359846777827849
7881_at,0.4364296980621902,0.06357030193780983
105376267_at,0.43645786390265884,0.06354213609734116
83539_at,0.43645786390265884,0.06354213609734116
353135_at,0.43657052726453355,0.06342947273546645
3219_at,0.43657052726453355,0.06342947273546645
80155_at,0.5634294727354664,0.0634294727354664
5264_at,0.5634013068949978,0.06340130689499779
389123_at,0.43659869310500227,0.06340130689499773
107984461_at,0.4366550247859396,0.0633449752140604
57721_at,0.5633168093735917,0.06331680937359174
5553_at,0.5633168093735917,0.06331680937359174
128371_at,0.4366831906264083,0.06331680937359169
105377607_at,0.436711356466877,0.06328864353312302
100505877_at,0.436711356466877,0.06328864353312302
10736_at,0.4367676881478143,0.0632323118521857
6764_at,0.5632323118521857,0.0632323118521857
105372074_at,0.436795853988283,0.06320414601171698
65986_at,0.563204146011717,0.06320414601171698
55246_at,0.5631759801712483,0.06317598017124826
27283_at,0.5631478143307797,0.06314781433077965
23187_at,0.43685218566922035,0.06314781433077965
105375470_at,0.43690851735015773,0.06309148264984227
107986570_at,0.4369366831906264,0.0630633168093736
348235_at,0.5630633168093736,0.0630633168093736
388722_at,0.4369648490310951,0.06303515096890489
26785_at,0.5630351509689049,0.06303515096890489
101927917_at,0.43702118071203244,0.06297881928796756
127294_at,0.43702118071203244,0.06297881928796756
101928137_at,0.4370493465525011,0.0629506534474989
100132273_at,0.5629224876070302,0.06292248760703023
353091_at,0.5629224876070302,0.06292248760703023
286467_at,0.5629224876070302,0.06292248760703023
